38469, 0
38404, 0
155913, 1
155977, 0
156042, 1
156042, 2
152009, 0
152073, 0
152137, 0
152136, 0
152135, 0
152134, 0
152133, 0
152133, 1
152068, 0
152004, 0
152004, 1
151940, 0
147973, 0
147908, 0
147908, 1
147844, 0
147781, 0
147717, 0
147718, 0
147719, 0
147720, 0
147784, 0
147849, 0
147849, 1
147912, 0
147975, 0
147974, 0
147974, 1
164170, 0
164170, 1
160202, 0
160266, 0
160266, 1
160329, 0
160393, 0
160392, 0
160391, 0
160390, 0
160389, 0
160389, 1
160324, 0
160323, 0
160259, 0
160195, 0
30340, 0
30276, 0
30275, 0
30211, 0
30147, 0
30083, 0
30019, 0
30019, 1
29956, 0
29957, 0
29893, 0
29894, 0
29895, 0
29896, 0
29961, 0
29961, 1
239108, 0
239044, 0
238980, 0
238916, 0
238917, 0
238853, 0
238854, 0
238855, 0
238856, 0
238920, 0
238921, 0
238985, 0
234954, 0
234954, 1
235018, 0
235081, 0
160131, 0
160067, 0
160067, 1
160004, 0
159940, 0
159941, 0
159942, 0
159943, 0
159944, 0
159944, 1
160009, 0
160010, 0
160074, 0
160138, 0
156106, 1
156170, 1
38404, 1
38340, 0
38276, 0
38212, 0
38213, 1
38149, 0
38150, 0
38151, 0
38152, 0
38216, 2
38217, 0
38281, 1
34250, 0
34250, 1
34314, 0
34377, 0
34441, 0
34440, 0
34439, 0
34438, 0
34437, 0
34437, 1
34372, 0
34372, 1
34307, 0
34243, 0
34179, 0
34115, 0
34116, 0
34052, 0
34053, 0
34054, 0
222854, 0
222853, 0
222853, 1
222788, 0
222788, 1
222723, 0
222659, 0
222595, 0
222531, 0
222532, 0
222468, 0
222469, 0
222470, 0
222407, 0
222472, 0
222472, 1
147909, 0
147845, 0
147845, 1
147782, 0
147783, 0
147783, 1
147848, 0
147912, 1
147911, 0
147910, 0
147910, 1
147846, 0
147846, 1
147847, 0
147911, 1
143815, 0
225477, 0
225477, 1
225478, 0
225479, 0
225480, 0
225481, 0
225545, 0
225610, 0
225610, 1
225674, 0
221642, 0
221706, 0
221769, 0
221769, 1
221832, 0
221831, 0
42310, 0
42311, 0
42311, 1
42376, 0
38345, 1
38409, 2
38408, 0
38472, 2
38471, 0
38470, 0
38469, 1
38405, 0
38404, 2
38340, 1
38276, 1
38213, 2
99527, 0
99592, 0
99592, 1
99593, 0
99657, 0
99722, 0
99786, 0
99786, 1
99850, 0
99914, 0
99977, 0
99976, 0
99976, 1
99975, 0
99974, 0
99973, 0
87364, 0
87364, 1
87301, 0
87302, 0
87303, 0
87304, 0
87368, 0
87369, 0
87433, 0
87497, 0
83465, 0
83464, 0
83528, 0
83527, 0
83526, 0
83525, 0
107845, 0
107846, 0
107847, 0
107848, 0
107848, 1
107913, 0
103881, 0
103945, 0
103945, 1
104008, 0
104008, 1
104071, 0
104070, 0
104069, 0
104005, 0
103940, 1
221449, 0
221513, 0
221578, 0
221578, 1
217545, 1
217609, 0
217673, 0
217672, 1
217671, 1
217670, 1
217669, 1
217669, 2
217604, 0
217540, 0
217540, 1
217476, 0
234695, 0
234760, 0
234760, 1
234761, 0
234825, 0
234890, 0
230858, 0
230858, 1
230922, 0
230986, 0
231049, 0
231048, 0
231048, 1
231047, 0
231046, 0
231045, 0
91397, 0
91333, 0
91334, 0
91335, 0
91336, 0
91401, 0
91401, 1
91466, 0
91530, 0
91594, 0
87498, 0
87562, 0
87625, 0
87689, 0
87688, 0
87687, 0
238917, 1
238918, 0
238919, 0
238920, 1
238920, 2
238985, 1
239049, 0
239113, 0
239113, 1
239176, 0
239176, 1
239239, 0
239238, 0
239237, 0
239173, 0
239108, 1
99977, 1
99976, 2
99975, 1
99974, 1
99973, 1
99973, 2
99908, 0
99908, 1
99843, 0
99779, 0
99715, 0
99651, 0
99652, 0
99588, 0
99589, 0
99590, 0
87305, 0
87369, 1
87434, 0
87498, 1
87561, 0
87561, 1
87625, 1
87624, 0
87687, 1
87686, 1
87685, 2
87621, 0
87620, 2
87556, 0
87492, 0
87428, 0
218436, 0
218436, 1
218373, 0
218374, 0
218375, 0
218376, 0
218440, 0
218441, 0
218505, 0
218569, 0
218633, 0
218632, 0
218696, 0
218695, 0
218694, 0
218693, 0
17925, 0
17924, 0
17860, 0
17796, 0
17733, 0
17733, 1
17734, 0
17735, 0
17736, 0
17736, 1
17801, 0
17865, 0
13832, 0
13831, 0
13830, 0
13830, 1
30026, 0
30090, 0
30154, 2
30218, 1
30282, 1
30281, 0
30345, 1
30344, 2
30407, 0
30406, 0
30341, 1
30341, 2
30340, 1
30275, 1
30211, 1
30147, 1
42439, 0
42439, 1
42503, 0
42502, 0
42438, 0
42374, 0
42375, 0
42375, 1
42440, 0
42504, 0
42503, 1
42502, 1
42502, 2
42501, 0
42437, 0
42373, 0
106822, 0
106823, 0
106823, 1
106888, 0
106953, 0
106953, 1
107016, 0
107080, 0
107079, 0
107078, 0
107077, 0
107013, 0
106948, 0
106884, 0
106884, 1
106821, 0
90698, 0
90697, 0
90760, 0
90760, 1
90759, 0
90758, 0
90757, 0
90756, 0
90692, 0
90627, 0
90627, 1
90563, 0
90499, 0
90435, 0
90371, 0
90372, 0
217605, 0
217540, 2
217540, 3
217476, 1
217413, 0
217349, 1
217350, 1
217351, 1
217352, 2
217416, 0
217481, 2
217481, 3
213448, 1
213511, 0
213510, 0
213510, 1
99972, 0
99908, 2
99907, 0
99843, 1
99779, 1
99715, 1
99651, 1
99651, 2
99588, 1
99589, 1
99525, 0
99526, 0
99527, 1
99528, 0
99593, 1
99593, 2
83461, 0
83460, 0
83396, 0
83332, 0
83269, 0
83269, 1
83270, 0
83271, 0
83272, 0
83272, 1
83337, 0
83401, 0
79368, 0
79367, 1
79366, 1
79366, 2
13829, 0
13765, 0
13701, 0
13638, 0
13639, 0
13639, 1
13704, 0
13768, 0
13831, 1
13830, 2
13766, 0
13702, 0
13702, 1
13703, 0
13767, 0
13767, 1
148997, 0
148933, 0
148869, 0
148806, 0
148807, 0
148807, 1
148872, 0
148936, 0
148999, 0
148998, 0
148934, 0
148870, 0
148870, 1
148871, 0
148935, 0
144839, 0
165194, 0
165258, 0
161226, 0
161290, 0
161354, 0
161353, 0
161417, 0
161416, 0
161479, 0
161478, 0
161413, 0
161413, 1
161412, 0
161347, 0
161283, 0
161219, 0
229763, 1
229699, 1
229699, 2
229636, 1
229572, 0
229573, 2
229574, 1
229575, 1
229576, 1
229576, 2
229641, 1
229642, 0
229706, 2
229770, 1
225738, 0
225802, 0
241990, 0
241991, 0
241991, 1
242056, 0
238025, 1
238025, 2
238088, 0
238152, 2
238151, 1
238150, 1
238149, 2
238085, 0
238020, 2
237956, 1
237956, 2
237893, 0
112071, 0
107975, 0
108039, 0
108038, 0
107974, 0
107910, 0
107911, 0
107911, 1
107976, 0
108040, 0
108039, 1
108038, 1
108038, 2
108037, 0
107973, 0
107909, 0
99658, 0
99722, 1
95690, 0
95754, 0
95818, 0
95817, 0
95881, 0
95880, 0
95943, 0
95942, 0
95877, 0
95877, 1
95876, 0
95811, 0
95747, 0
95683, 0
79365, 0
79301, 0
79237, 0
79174, 0
79175, 0
79175, 1
79240, 0
79304, 0
79367, 0
79366, 0
79302, 0
79238, 0
79238, 1
79239, 0
79303, 0
79303, 1
33991, 0
34056, 0
34056, 1
34057, 0
34121, 0
34186, 0
30154, 0
30154, 1
30218, 0
30282, 0
30345, 0
30344, 0
30344, 1
30343, 0
30342, 0
30341, 0
30147, 2
30083, 1
30019, 2
29956, 1
29956, 2
29893, 1
29894, 1
29895, 1
29896, 1
29960, 0
29961, 2
30026, 1
30026, 2
30090, 1
26058, 1
26122, 0
17732, 0
17732, 1
17669, 0
17670, 0
17671, 0
17672, 0
17736, 2
17737, 0
17801, 1
17865, 1
17929, 0
17928, 0
17992, 0
17991, 0
17990, 0
17989, 0
177607, 0
177607, 1
177671, 0
177670, 0
177606, 0
177542, 0
177543, 0
177543, 1
177608, 0
177672, 0
177671, 1
177670, 1
177670, 2
177669, 0
177605, 0
177541, 0
169159, 0
169224, 0
169224, 1
169225, 0
169289, 0
169354, 0
165322, 0
165322, 1
165386, 0
165450, 0
165513, 0
165512, 0
165512, 1
165511, 0
165510, 0
165509, 0
226565, 0
226501, 0
226502, 0
226503, 0
226504, 0
226569, 0
226569, 1
226634, 0
226698, 0
226762, 0
222666, 0
222730, 0
222793, 0
222857, 0
222856, 0
222855, 0
25861, 0
25797, 0
25798, 0
25799, 0
25800, 0
25865, 0
25865, 1
25930, 0
25994, 0
26058, 0
21962, 0
22026, 0
22089, 0
22153, 0
22152, 0
22151, 0
173381, 1
173382, 0
173383, 0
173384, 0
173384, 1
173449, 0
169417, 0
169481, 0
169481, 1
169544, 0
169544, 1
169607, 1
169606, 1
169605, 2
169541, 0
169476, 0
21769, 0
21833, 0
21898, 0
21962, 1
17929, 1
17929, 2
17993, 0
17992, 1
18055, 0
18054, 0
18053, 0
17989, 1
17988, 0
17924, 1
17860, 1
17796, 1
169609, 0
169608, 0
169607, 0
169606, 0
169605, 0
169605, 1
169540, 0
169540, 1
169475, 0
169411, 0
169347, 0
169283, 0
169284, 0
169220, 0
169221, 0
169222, 0
156933, 0
156869, 0
156870, 0
156871, 0
156872, 0
156937, 0
156937, 1
157002, 0
157066, 0
157130, 0
157130, 1
157194, 0
157257, 0
157321, 0
157320, 0
157319, 0
214533, 0
214469, 0
214405, 0
214342, 0
214343, 0
214343, 1
214408, 0
214472, 0
214535, 0
214534, 0
214470, 0
214406, 0
214406, 1
214407, 0
214471, 0
214471, 1
230730, 0
230794, 0
230858, 2
230922, 1
230986, 1
230985, 0
231049, 1
231048, 2
231111, 0
231110, 0
231045, 1
231045, 2
231044, 1
230979, 1
230915, 1
230851, 1
26186, 0
26249, 0
26248, 0
26248, 1
26247, 0
26246, 0
26245, 0
26244, 0
26180, 0
26179, 0
26115, 0
26051, 0
25987, 0
25923, 0
25923, 1
25860, 0
231044, 0
230980, 0
230979, 0
230915, 0
230851, 0
230787, 0
230723, 0
230723, 1
230660, 0
230661, 0
230597, 0
230598, 0
230599, 0
230600, 0
230665, 0
230665, 1
177478, 0
177479, 0
177479, 1
177544, 0
173513, 0
173577, 0
173576, 0
173640, 0
173639, 0
173638, 0
173637, 0
173573, 0
173572, 0
173508, 0
173444, 0
173381, 0
157258, 0
157321, 1
157320, 1
157320, 2
157319, 1
157318, 0
157317, 0
157316, 0
157252, 0
157251, 0
157187, 0
157123, 0
157059, 0
156995, 0
156995, 1
156932, 0
22150, 0
22149, 0
22149, 1
22084, 0
22084, 1
22019, 0
21955, 0
21891, 0
21827, 0
21828, 0
21764, 0
21765, 0
21766, 0
21703, 0
21768, 0
21768, 1
169476, 1
169412, 0
169348, 0
169284, 1
169285, 0
169221, 1
169222, 1
169223, 0
169224, 2
169288, 0
169289, 1
169353, 0
169418, 0
169418, 1
169482, 0
169545, 0
157318, 1
157317, 1
157317, 2
157252, 1
157252, 2
157187, 1
157123, 1
157059, 1
156995, 2
156996, 0
156932, 1
156933, 1
156934, 0
156871, 1
156936, 0
156936, 1
95683, 1
95619, 0
95555, 0
95492, 0
95492, 1
95429, 0
95430, 0
95431, 0
95432, 0
95496, 0
95497, 0
95562, 0
95562, 1
95626, 0
91594, 1
91658, 0
243143, 0
243143, 1
243207, 0
243206, 0
243142, 0
243078, 0
243079, 0
243079, 1
243144, 0
243208, 0
243207, 1
243206, 1
243206, 2
243205, 0
243141, 0
243077, 0
235145, 0
235144, 0
235143, 0
235142, 0
235141, 0
235141, 1
235076, 0
235076, 1
235011, 0
234947, 0
234883, 0
234819, 0
234820, 0
234756, 0
234757, 0
234758, 0
222473, 0
222537, 0
222602, 0
222666, 1
218633, 1
218633, 2
218697, 0
218696, 1
218759, 0
218758, 0
218757, 0
218693, 1
218692, 0
218628, 0
218564, 0
218500, 0
230851, 2
230787, 1
230723, 2
230660, 1
230660, 2
230597, 1
230598, 1
230599, 1
230600, 1
230664, 0
230665, 2
230730, 1
230730, 2
230794, 1
226762, 1
226826, 0
165508, 0
165444, 0
165443, 0
165379, 0
165315, 0
165251, 0
165187, 0
165187, 1
165124, 0
165125, 0
165061, 0
165062, 0
165063, 0
165064, 0
165129, 0
165129, 1
148997, 1
148996, 0
148932, 0
148868, 0
148805, 0
148805, 1
148806, 1
148807, 2
148808, 0
148808, 1
148873, 0
148937, 0
149000, 0
148999, 1
148998, 1
148998, 2
91722, 0
91785, 0
91784, 0
91784, 1
91783, 0
91782, 0
91781, 0
91780, 0
91716, 0
91715, 0
91651, 0
91587, 0
91523, 0
91459, 0
91459, 1
91396, 0
225866, 0
225865, 0
225928, 0
225928, 1
225927, 0
225926, 0
225925, 0
225924, 0
225860, 0
225795, 0
225795, 1
225731, 0
225667, 0
225603, 0
225539, 0
225540, 0
107846, 1
107847, 1
107847, 2
107912, 0
107977, 0
108041, 0
108040, 1
108104, 0
108103, 0
108102, 0
108101, 0
108037, 1
108036, 0
107972, 0
107908, 0
107845, 1
243014, 0
243015, 0
243015, 1
243080, 0
239049, 1
239113, 2
239112, 0
239176, 2
239175, 0
239174, 0
239173, 1
239109, 0
239108, 2
239044, 1
238980, 1
238917, 2
86663, 1
86662, 1
86598, 1
86597, 3
86533, 0
86468, 2
86468, 3
86404, 1
86340, 1
86277, 1
86277, 2
86214, 1
86215, 1
86216, 1
86217, 0
86281, 1
102853, 0
102853, 1
102789, 0
102725, 0
102662, 1
102662, 2
102663, 1
102664, 2
102665, 0
102665, 1
102730, 0
102794, 0
98699, 0
98763, 0
98827, 0
98890, 1
156937, 2
157001, 0
157066, 1
157130, 2
153097, 0
153097, 1
153161, 0
153160, 0
153223, 0
153222, 0
153221, 0
153157, 0
153156, 0
153092, 0
153028, 0
152964, 0
238021, 0
238021, 1
237957, 0
237893, 1
237830, 2
237830, 3
237831, 2
237832, 3
237833, 0
237833, 1
237898, 0
237962, 0
233867, 0
233931, 0
233995, 0
234058, 0
152900, 0
152900, 1
152837, 0
152838, 0
152839, 0
152840, 0
152904, 0
152905, 0
152969, 0
153033, 0
149001, 0
149000, 1
149064, 0
149063, 0
149062, 0
149061, 0
33354, 0
33417, 0
33416, 1
33415, 1
33414, 1
33350, 0
33349, 1
33285, 0
33220, 0
33220, 1
33156, 0
33092, 0
33029, 0
33029, 1
32966, 1
32967, 1
98949, 2
98885, 1
98820, 1
98820, 2
98756, 0
98692, 0
98628, 0
98564, 3
98565, 0
98502, 2
98502, 3
98503, 2
98504, 2
98505, 1
98506, 0
98570, 0
218629, 0
218628, 1
218564, 1
218500, 1
218437, 0
218437, 1
218438, 0
218439, 0
218440, 1
218440, 2
218505, 1
218569, 1
214536, 0
214535, 1
214534, 1
214534, 2
41416, 2
41416, 3
41416, 4
41415, 3
41415, 4
41351, 2
41352, 1
41352, 2
41417, 0
41417, 1
41480, 0
41479, 1
41479, 2
41414, 2
41350, 1
41350, 2
82438, 0
82373, 0
82373, 1
82309, 0
82246, 0
82182, 1
82183, 1
82184, 1
82185, 0
82249, 0
82314, 0
82314, 1
78281, 0
78344, 0
78343, 1
78343, 2
98504, 3
98505, 2
98569, 2
98570, 1
98634, 2
98699, 1
98699, 2
98763, 1
98827, 1
98891, 0
98890, 2
98953, 0
98953, 1
98952, 3
98951, 2
98950, 2
32968, 1
32969, 0
33033, 1
33034, 0
33098, 0
33163, 0
29067, 0
29131, 0
29195, 0
29259, 0
29258, 1
29321, 1
29321, 2
29320, 3
29319, 2
29318, 2
230021, 3
229957, 0
229892, 0
229892, 1
229828, 0
229764, 0
229700, 0
229636, 2
229637, 0
229574, 2
229574, 3
229575, 2
229576, 3
229577, 1
229578, 0
229642, 1
106758, 1
106759, 1
106760, 1
106761, 0
106825, 0
106890, 0
102794, 1
102858, 0
102922, 0
102985, 0
102985, 1
102984, 2
102983, 1
102982, 1
102982, 2
102917, 0
86341, 0
86277, 3
86278, 1
86279, 1
86280, 3
86281, 2
86281, 3
86346, 0
86410, 2
86410, 3
82378, 0
82441, 0
82505, 0
82504, 1
82503, 1
82502, 1
16709, 1
16645, 2
16646, 2
16647, 2
16648, 3
16649, 0
16649, 1
16714, 0
16778, 0
16778, 1
16842, 0
16905, 1
16969, 1
16968, 2
16967, 2
16966, 2
29003, 0
29003, 1
29131, 1
29195, 1
29195, 2
29258, 2
29322, 0
29321, 3
29320, 4
29319, 3
29318, 3
29318, 4
29253, 0
29252, 2
29188, 0
29124, 0
98890, 3
98953, 2
98952, 4
98951, 3
98950, 3
98886, 0
98885, 2
98821, 0
98756, 1
98756, 2
98692, 1
98628, 1
98565, 1
98565, 2
98502, 4
98503, 3
29060, 0
28996, 0
28996, 1
28933, 0
28869, 3
28870, 2
28871, 2
28872, 3
28873, 1
28873, 2
28938, 1
28939, 0
29003, 2
29067, 1
25035, 0
25099, 0
37126, 2
37127, 2
37128, 3
37129, 0
37193, 1
37258, 0
37258, 1
37322, 0
37386, 0
37449, 0
37449, 1
37448, 3
37447, 2
37446, 2
37446, 3
37381, 1
90310, 1
90310, 2
90311, 1
90312, 1
90313, 1
90314, 0
90378, 0
90443, 0
90443, 1
90507, 0
86475, 0
86539, 0
86602, 0
86602, 1
86665, 0
86664, 1
221831, 1
221830, 1
221766, 0
221765, 1
221701, 0
221636, 0
221636, 1
221572, 0
221508, 0
221445, 0
221445, 1
221382, 1
221383, 1
221384, 1
221385, 0
221449, 1
25163, 0
25162, 1
25225, 0
25225, 1
25224, 2
25223, 1
25222, 1
25221, 1
25157, 0
25092, 0
25092, 1
25028, 0
24964, 0
