0.72663,-0.29369,0.62109
0.82181,-0.20883,0.53011
0.84204,-0.099773,0.53011
0.84786,0.010989,0.53011
0.83917,0.12156,0.53011
0.81612,0.23006,0.53011
0.77911,0.33461,0.53011
0.72877,0.43345,0.53011
0.66596,0.52486,0.53011
0.59176,0.6073,0.53011
0.50743,0.67934,0.53011
0.41441,0.73976,0.53011
0.31431,0.78753,0.53011
0.20883,0.82181,0.53011
0.099773,0.84204,0.53011
-0.010989,0.84786,0.53011
-0.12156,0.83917,0.53011
-0.23006,0.81612,0.53011
-0.33461,0.77911,0.53011
-0.43345,0.72877,0.53011
-0.52486,0.66596,0.53011
-0.6073,0.59176,0.53011
-0.67934,0.50743,0.53011
-0.73976,0.41441,0.53011
-0.78753,0.31431,0.53011
-0.82181,0.20883,0.53011
-0.84204,0.099773,0.53011
-0.84786,-0.010989,0.53011
-0.83917,-0.12156,0.53011
-0.81612,-0.23006,0.53011
-0.77911,-0.33461,0.53011
-0.72877,-0.43345,0.53011
-0.66596,-0.52486,0.53011
-0.59176,-0.6073,0.53011
-0.50743,-0.67934,0.53011
-0.41441,-0.73976,0.53011
-0.31431,-0.78753,0.53011
-0.20883,-0.82181,0.53011
-0.099773,-0.84204,0.53011
0.010989,-0.84786,0.53011
0.12156,-0.83917,0.53011
0.23006,-0.81612,0.53011
0.33461,-0.77911,0.53011
0.43345,-0.72877,0.53011
0.52486,-0.66596,0.53011
0.6073,-0.59176,0.53011
0.67934,-0.50743,0.53011
0.73976,-0.41441,0.53011
0.78753,-0.31431,0.53011
0.87281,-0.22647,0.43233
0.89375,-0.11961,0.43233
0.90165,-0.011012,0.43233
0.8964,0.09775,0.43233
0.87808,0.20509,0.43233
0.84696,0.30943,0.43233
0.80349,0.40927,0.43233
0.7483,0.50313,0.43233
0.6822,0.58966,0.43233
0.60615,0.66759,0.43233
0.52126,0.73579,0.43233
0.42877,0.79325,0.43233
0.33003,0.83915,0.43233
0.22647,0.87281,0.43233
0.11961,0.89375,0.43233
0.011012,0.90165,0.43233
-0.09775,0.8964,0.43233
-0.20509,0.87808,0.43233
-0.30943,0.84696,0.43233
-0.40927,0.80349,0.43233
-0.50313,0.7483,0.43233
-0.58966,0.6822,0.43233
-0.66759,0.60615,0.43233
-0.73579,0.52126,0.43233
-0.79325,0.42877,0.43233
-0.83915,0.33003,0.43233
-0.87281,0.22647,0.43233
-0.89375,0.11961,0.43233
-0.90165,0.011012,0.43233
-0.8964,-0.09775,0.43233
-0.87808,-0.20509,0.43233
-0.84696,-0.30943,0.43233
-0.80349,-0.40927,0.43233
-0.7483,-0.50313,0.43233
-0.6822,-0.58966,0.43233
-0.60615,-0.66759,0.43233
-0.52126,-0.73579,0.43233
-0.42877,-0.79325,0.43233
-0.33003,-0.83915,0.43233
-0.22647,-0.87281,0.43233
-0.11961,-0.89375,0.43233
-0.011012,-0.90165,0.43233
0.09775,-0.8964,0.43233
0.20509,-0.87808,0.43233
0.30943,-0.84696,0.43233
0.40927,-0.80349,0.43233
0.50313,-0.7483,0.43233
0.58966,-0.6822,0.43233
0.66759,-0.60615,0.43233
0.73579,-0.52126,0.43233
0.79325,-0.42877,0.43233
0.83915,-0.33003,0.43233
0.91365,-0.23925,0.32864
0.93525,-0.13156,0.32864
0.9442,-0.022099,0.32864
0.94038,0.087665,0.32864
0.92384,0.19624,0.32864
0.89481,0.30217,0.32864
0.85368,0.40401,0.32864
0.80101,0.50038,0.32864
0.7375,0.58999,0.32864
0.66402,0.67162,0.32864
0.58156,0.74417,0.32864
0.49124,0.80665,0.32864
0.39427,0.85822,0.32864
0.29197,0.89819,0.32864
0.18572,0.92602,0.32864
0.076962,0.94132,0.32864
-0.032839,0.94388,0.32864
-0.1422,0.93369,0.32864
-0.24963,0.91087,0.32864
-0.35369,0.87573,0.32864
-0.45296,0.82875,0.32864
-0.54611,0.77056,0.32864
-0.63187,0.70195,0.32864
-0.70909,0.62385,0.32864
-0.77672,0.53731,0.32864
-0.83385,0.4435,0.32864
-0.8797,0.3437,0.32864
-0.91365,0.23925,0.32864
-0.93525,0.13156,0.32864
-0.9442,0.022099,0.32864
-0.94038,-0.087665,0.32864
-0.92384,-0.19624,0.32864
-0.89481,-0.30217,0.32864
-0.85368,-0.40401,0.32864
-0.80101,-0.50038,0.32864
-0.7375,-0.58999,0.32864
-0.66402,-0.67162,0.32864
-0.58156,-0.74417,0.32864
-0.49124,-0.80665,0.32864
-0.39427,-0.85822,0.32864
-0.29197,-0.89819,0.32864
-0.18572,-0.92602,0.32864
-0.076962,-0.94132,0.32864
0.032839,-0.94388,0.32864
0.1422,-0.93369,0.32864
0.24963,-0.91087,0.32864
0.35369,-0.87573,0.32864
0.45296,-0.82875,0.32864
0.54611,-0.77056,0.32864
0.63187,-0.70195,0.32864
0.70909,-0.62385,0.32864
0.77672,-0.53731,0.32864
0.83385,-0.4435,0.32864
0.8797,-0.3437,0.32864
0.94294,-0.24901,0.22105
0.96489,-0.14187,0.22105
0.97471,-0.032947,0.22105
0.97227,0.076392,0.22105
0.9576,0.18477,0.22105
0.93089,0.29083,0.22105
0.89247,0.39322,0.22105
0.84284,0.49068,0.22105
0.7826,0.58196,0.22105
0.71252,0.66592,0.22105
0.63348,0.74151,0.22105
0.54647,0.80778,0.22105
0.45259,0.86388,0.22105
0.35302,0.90913,0.22105
0.24901,0.94294,0.22105
0.14187,0.96489,0.22105
0.032947,0.97471,0.22105
-0.076392,0.97227,0.22105
-0.18477,0.9576,0.22105
-0.29083,0.93089,0.22105
-0.39322,0.89247,0.22105
-0.49068,0.84284,0.22105
-0.58196,0.7826,0.22105
-0.66592,0.71252,0.22105
-0.74151,0.63348,0.22105
-0.80778,0.54647,0.22105
-0.86388,0.45259,0.22105
-0.90913,0.35302,0.22105
-0.94294,0.24901,0.22105
-0.96489,0.14187,0.22105
-0.97471,0.032947,0.22105
-0.97227,-0.076392,0.22105
-0.9576,-0.18477,0.22105
-0.93089,-0.29083,0.22105
-0.89247,-0.39322,0.22105
-0.84284,-0.49068,0.22105
-0.7826,-0.58196,0.22105
-0.71252,-0.66592,0.22105
-0.63348,-0.74151,0.22105
-0.54647,-0.80778,0.22105
-0.45259,-0.86388,0.22105
-0.35302,-0.90913,0.22105
-0.24901,-0.94294,0.22105
-0.14187,-0.96489,0.22105
-0.032947,-0.97471,0.22105
0.076392,-0.97227,0.22105
0.18477,-0.9576,0.22105
0.29083,-0.93089,0.22105
0.39322,-0.89247,0.22105
0.49068,-0.84284,0.22105
0.58196,-0.7826,0.22105
0.66592,-0.71252,0.22105
0.74151,-0.63348,0.22105
0.80778,-0.54647,0.22105
0.86388,-0.45259,0.22105
0.90913,-0.35302,0.22105
0.97354,-0.19946,0.1115
0.98975,-0.089209,0.1115
0.99352,0.02217,0.1115
0.98479,0.13327,0.1115
0.96367,0.24269,0.1115
0.93044,0.34906,0.1115
0.88551,0.45105,0.1115
0.82944,0.54735,0.1115
0.76294,0.63678,0.1115
0.68685,0.7182,0.1115
0.60212,0.79059,0.1115
0.50981,0.85303,0.1115
0.4111,0.90475,0.1115
0.30721,0.94509,0.1115
0.19946,0.97354,0.1115
0.089209,0.98975,0.1115
-0.02217,0.99352,0.1115
-0.13327,0.98479,0.1115
-0.24269,0.96367,0.1115
-0.34906,0.93044,0.1115
-0.45105,0.88551,0.1115
-0.54735,0.82944,0.1115
-0.63678,0.76294,0.1115
-0.7182,0.68685,0.1115
-0.79059,0.60212,0.1115
-0.85303,0.50981,0.1115
-0.90475,0.4111,0.1115
-0.94509,0.30721,0.1115
-0.97354,0.19946,0.1115
-0.98975,0.089209,0.1115
-0.99352,-0.02217,0.1115
-0.98479,-0.13327,0.1115
-0.96367,-0.24269,0.1115
-0.93044,-0.34906,0.1115
-0.88551,-0.45105,0.1115
-0.82944,-0.54735,0.1115
-0.76294,-0.63678,0.1115
-0.68685,-0.7182,0.1115
-0.60212,-0.79059,0.1115
-0.50981,-0.85303,0.1115
-0.4111,-0.90475,0.1115
-0.30721,-0.94509,0.1115
-0.19946,-0.97354,0.1115
-0.089209,-0.98975,0.1115
0.02217,-0.99352,0.1115
0.13327,-0.98479,0.1115
0.24269,-0.96367,0.1115
0.34906,-0.93044,0.1115
0.45105,-0.88551,0.1115
0.54735,-0.82944,0.1115
0.63678,-0.76294,0.1115
0.7182,-0.68685,0.1115
0.79059,-0.60212,0.1115
0.85303,-0.50981,0.1115
0.90475,-0.4111,0.1115
0.94509,-0.30721,0.1115
0.97926,-0.20261,6.1232e-17
0.99542,-0.095547,6.1232e-17
0.99992,0.012638,6.1232e-17
0.99269,0.12067,6.1232e-17
0.97383,0.2273,6.1232e-17
0.94354,0.33125,6.1232e-17
0.9022,0.43133,6.1232e-17
0.85027,0.52634,6.1232e-17
0.78838,0.61519,6.1232e-17
0.71725,0.69682,6.1232e-17
0.6377,0.77028,6.1232e-17
0.55068,0.83472,6.1232e-17
0.45721,0.88936,6.1232e-17
0.35837,0.93358,6.1232e-17
0.25533,0.96685,6.1232e-17
0.1493,0.98879,6.1232e-17
0.041515,0.99914,6.1232e-17
-0.066754,0.99777,6.1232e-17
-0.17424,0.9847,6.1232e-17
-0.27968,0.96009,6.1232e-17
-0.38185,0.92422,6.1232e-17
-0.47954,0.87752,6.1232e-17
-0.5716,0.82053,6.1232e-17
-0.65697,0.75392,6.1232e-17
-0.73463,0.67847,6.1232e-17
-0.80368,0.59507,6.1232e-17
-0.8633,0.50468,6.1232e-17
-0.91281,0.40839,6.1232e-17
-0.95161,0.3073,6.1232e-17
-0.97926,0.20261,6.1232e-17
-0.99542,0.095547,6.1232e-17
-0.99992,-0.012638,6.1232e-17
-0.99269,-0.12067,6.1232e-17
-0.97383,-0.2273,6.1232e-17
-0.94354,-0.33125,6.1232e-17
-0.9022,-0.43133,6.1232e-17
-0.85027,-0.52634,6.1232e-17
-0.78838,-0.61519,6.1232e-17
-0.71725,-0.69682,6.1232e-17
-0.6377,-0.77028,6.1232e-17
-0.55068,-0.83472,6.1232e-17
-0.45721,-0.88936,6.1232e-17
-0.35837,-0.93358,6.1232e-17
-0.25533,-0.96685,6.1232e-17
-0.1493,-0.98879,6.1232e-17
-0.041515,-0.99914,6.1232e-17
0.066754,-0.99777,6.1232e-17
0.17424,-0.9847,6.1232e-17
0.27968,-0.96009,6.1232e-17
0.38185,-0.92422,6.1232e-17
0.47954,-0.87752,6.1232e-17
0.5716,-0.82053,6.1232e-17
0.65697,-0.75392,6.1232e-17
0.73463,-0.67847,6.1232e-17
0.80368,-0.59507,6.1232e-17
0.8633,-0.50468,6.1232e-17
0.91281,-0.40839,6.1232e-17
0.95161,-0.3073,6.1232e-17
0.97431,-0.1957,-0.1115
0.99009,-0.085379,-0.1115
0.99342,0.026013,-0.1115
0.98427,0.13708,-0.1115
0.96273,0.24642,-0.1115
0.92908,0.35266,-0.1115
0.88376,0.45447,-0.1115
0.82732,0.55056,-0.1115
0.76047,0.63973,-0.1115
0.68406,0.72085,-0.1115
0.59905,0.79291,-0.1115
0.50651,0.855,-0.1115
0.40759,0.90633,-0.1115
0.30355,0.94627,-0.1115
0.1957,0.97431,-0.1115
0.085379,0.99009,-0.1115
-0.026013,0.99342,-0.1115
-0.13708,0.98427,-0.1115
-0.24642,0.96273,-0.1115
-0.35266,0.92908,-0.1115
-0.45447,0.88376,-0.1115
-0.55056,0.82732,-0.1115
-0.63973,0.76047,-0.1115
-0.72085,0.68406,-0.1115
-0.79291,0.59905,-0.1115
-0.855,0.50651,-0.1115
-0.90633,0.40759,-0.1115
-0.94627,0.30355,-0.1115
-0.97431,0.1957,-0.1115
-0.99009,0.085379,-0.1115
-0.99342,-0.026013,-0.1115
-0.98427,-0.13708,-0.1115
-0.96273,-0.24642,-0.1115
-0.92908,-0.35266,-0.1115
-0.88376,-0.45447,-0.1115
-0.82732,-0.55056,-0.1115
-0.76047,-0.63973,-0.1115
-0.68406,-0.72085,-0.1115
-0.59905,-0.79291,-0.1115
-0.50651,-0.855,-0.1115
-0.40759,-0.90633,-0.1115
-0.30355,-0.94627,-0.1115
-0.1957,-0.97431,-0.1115
-0.085379,-0.99009,-0.1115
0.026013,-0.99342,-0.1115
0.13708,-0.98427,-0.1115
0.24642,-0.96273,-0.1115
0.35266,-0.92908,-0.1115
0.45447,-0.88376,-0.1115
0.55056,-0.82732,-0.1115
0.63973,-0.76047,-0.1115
0.72085,-0.68406,-0.1115
0.79291,-0.59905,-0.1115
0.855,-0.50651,-0.1115
0.90633,-0.40759,-0.1115
0.94627,-0.30355,-0.1115
0.96543,-0.13814,-0.22105
0.97483,-0.029176,-0.22105
0.97196,0.080153,-0.22105
0.95688,0.18847,-0.22105
0.92976,0.29443,-0.22105
0.89095,0.39667,-0.22105
0.84093,0.49393,-0.22105
0.78034,0.58498,-0.22105
0.70994,0.66868,-0.22105
0.6306,0.74396,-0.22105
0.54334,0.80989,-0.22105
0.44925,0.86563,-0.22105
0.3495,0.91049,-0.22105
0.24536,0.94389,-0.22105
0.13814,0.96543,-0.22105
0.029176,0.97483,-0.22105
-0.080153,0.97196,-0.22105
-0.18847,0.95688,-0.22105
-0.29443,0.92976,-0.22105
-0.39667,0.89095,-0.22105
-0.49393,0.84093,-0.22105
-0.58498,0.78034,-0.22105
-0.66868,0.70994,-0.22105
-0.74396,0.6306,-0.22105
-0.80989,0.54334,-0.22105
-0.86563,0.44925,-0.22105
-0.91049,0.3495,-0.22105
-0.94389,0.24536,-0.22105
-0.96543,0.13814,-0.22105
-0.97483,0.029176,-0.22105
-0.97196,-0.080153,-0.22105
-0.95688,-0.18847,-0.22105
-0.92976,-0.29443,-0.22105
-0.89095,-0.39667,-0.22105
-0.84093,-0.49393,-0.22105
-0.78034,-0.58498,-0.22105
-0.70994,-0.66868,-0.22105
-0.6306,-0.74396,-0.22105
-0.54334,-0.80989,-0.22105
-0.44925,-0.86563,-0.22105
-0.3495,-0.91049,-0.22105
-0.24536,-0.94389,-0.22105
-0.13814,-0.96543,-0.22105
-0.029176,-0.97483,-0.22105
0.080153,-0.97196,-0.22105
0.18847,-0.95688,-0.22105
0.29443,-0.92976,-0.22105
0.39667,-0.89095,-0.22105
0.49393,-0.84093,-0.22105
0.58498,-0.78034,-0.22105
0.66868,-0.70994,-0.22105
0.74396,-0.6306,-0.22105
0.80989,-0.54334,-0.22105
0.86563,-0.44925,-0.22105
0.91049,-0.3495,-0.22105
0.94389,-0.24536,-0.22105
0.93575,-0.12794,-0.32864
0.94428,-0.018446,-0.32864
0.94003,0.091303,-0.32864
0.92308,0.19982,-0.32864
0.89364,0.30563,-0.32864
0.85211,0.40731,-0.32864
0.79907,0.50348,-0.32864
0.73521,0.59284,-0.32864
0.66142,0.67418,-0.32864
0.57868,0.74641,-0.32864
0.48811,0.80854,-0.32864
0.39095,0.85974,-0.32864
0.28849,0.89932,-0.32864
0.18214,0.92673,-0.32864
0.073319,0.94161,-0.32864
-0.03649,0.94375,-0.32864
-0.14581,0.93313,-0.32864
-0.25315,0.9099,-0.32864
-0.35707,0.87436,-0.32864
-0.45616,0.82699,-0.32864
-0.54909,0.76844,-0.32864
-0.63458,0.6995,-0.32864
-0.7115,0.6211,-0.32864
-0.7788,0.5343,-0.32864
-0.83556,0.44027,-0.32864
-0.88102,0.34029,-0.32864
-0.91457,0.23571,-0.32864
-0.93575,0.12794,-0.32864
-0.94428,0.018446,-0.32864
-0.94003,-0.091303,-0.32864
-0.92308,-0.19982,-0.32864
-0.89364,-0.30563,-0.32864
-0.85211,-0.40731,-0.32864
-0.79907,-0.50348,-0.32864
-0.73521,-0.59284,-0.32864
-0.66142,-0.67418,-0.32864
-0.57868,-0.74641,-0.32864
-0.48811,-0.80854,-0.32864
-0.39095,-0.85974,-0.32864
-0.28849,-0.89932,-0.32864
-0.18214,-0.92673,-0.32864
-0.073319,-0.94161,-0.32864
0.03649,-0.94375,-0.32864
0.14581,-0.93313,-0.32864
0.25315,-0.9099,-0.32864
0.35707,-0.87436,-0.32864
0.45616,-0.82699,-0.32864
0.54909,-0.76844,-0.32864
0.63458,-0.6995,-0.32864
0.7115,-0.6211,-0.32864
0.7788,-0.5343,-0.32864
0.83556,-0.44027,-0.32864
0.88102,-0.34029,-0.32864
0.91457,-0.23571,-0.32864
0.8942,-0.11615,-0.43233
0.90169,-0.0075234,-0.43233
0.89602,0.10122,-0.43233
0.87728,0.20848,-0.43233
0.84576,0.31271,-0.43233
0.8019,0.41237,-0.43233
0.74635,0.50602,-0.43233
0.67991,0.5923,-0.43233
0.60356,0.66993,-0.43233
0.51841,0.7378,-0.43233
0.4257,0.79491,-0.43233
0.32678,0.84042,-0.43233
0.22309,0.87368,-0.43233
0.11615,0.8942,-0.43233
0.0075234,0.90169,-0.43233
-0.10122,0.89602,-0.43233
-0.20848,0.87728,-0.43233
-0.31271,0.84576,-0.43233
-0.41237,0.8019,-0.43233
-0.50602,0.74635,-0.43233
-0.5923,0.67991,-0.43233
-0.66993,0.60356,-0.43233
-0.7378,0.51841,-0.43233
-0.79491,0.4257,-0.43233
-0.84042,0.32678,-0.43233
-0.87368,0.22309,-0.43233
-0.8942,0.11615,-0.43233
-0.90169,0.0075234,-0.43233
-0.89602,-0.10122,-0.43233
-0.87728,-0.20848,-0.43233
-0.84576,-0.31271,-0.43233
-0.8019,-0.41237,-0.43233
-0.74635,-0.50602,-0.43233
-0.67991,-0.5923,-0.43233
-0.60356,-0.66993,-0.43233
-0.51841,-0.7378,-0.43233
-0.4257,-0.79491,-0.43233
-0.32678,-0.84042,-0.43233
-0.22309,-0.87368,-0.43233
-0.11615,-0.8942,-0.43233
-0.0075234,-0.90169,-0.43233
0.10122,-0.89602,-0.43233
0.20848,-0.87728,-0.43233
0.31271,-0.84576,-0.43233
0.41237,-0.8019,-0.43233
0.50602,-0.74635,-0.43233
0.5923,-0.67991,-0.43233
0.66993,-0.60356,-0.43233
0.7378,-0.51841,-0.43233
0.79491,-0.4257,-0.43233
0.84042,-0.32678,-0.43233
0.87368,-0.22309,-0.43233
0.84242,-0.096514,-0.53011
0.84781,0.01427,-0.53011
0.83869,0.12481,-0.53011
0.81523,0.23321,-0.53011
0.77781,0.33763,-0.53011
0.72709,0.43626,-0.53011
0.66393,0.52744,-0.53011
0.5894,0.60958,-0.53011
0.50479,0.6813,-0.53011
0.41155,0.74136,-0.53011
0.31126,0.78874,-0.53011
0.20565,0.82262,-0.53011
0.096514,0.84242,-0.53011
-0.01427,0.84781,-0.53011
-0.12481,0.83869,-0.53011
-0.23321,0.81523,-0.53011
-0.33763,0.77781,-0.53011
-0.43626,0.72709,-0.53011
-0.52744,0.66393,-0.53011
-0.60958,0.5894,-0.53011
-0.6813,0.50479,-0.53011
-0.74136,0.41155,-0.53011
-0.78874,0.31126,-0.53011
-0.82262,0.20565,-0.53011
-0.84242,0.096514,-0.53011
-0.84781,-0.01427,-0.53011
-0.83869,-0.12481,-0.53011
-0.81523,-0.23321,-0.53011
-0.77781,-0.33763,-0.53011
-0.72709,-0.43626,-0.53011
-0.66393,-0.52744,-0.53011
-0.5894,-0.60958,-0.53011
-0.50479,-0.6813,-0.53011
-0.41155,-0.74136,-0.53011
-0.31126,-0.78874,-0.53011
-0.20565,-0.82262,-0.53011
-0.096514,-0.84242,-0.53011
0.01427,-0.84781,-0.53011
0.12481,-0.83869,-0.53011
0.23321,-0.81523,-0.53011
0.33763,-0.77781,-0.53011
0.43626,-0.72709,-0.53011
0.52744,-0.66393,-0.53011
0.60958,-0.5894,-0.53011
0.6813,-0.50479,-0.53011
0.74136,-0.41155,-0.53011
0.78874,-0.31126,-0.53011
0.82262,-0.20565,-0.53011
0.77974,-0.079007,-0.62109
0.78315,0.030281,-0.62109
0.77131,0.13898,-0.62109
0.74447,0.24497,-0.62109
0.70313,0.3462,-0.62109
0.6481,0.44069,-0.62109
0.58046,0.5266,-0.62109
0.50153,0.60226,-0.62109
0.41283,0.66619,-0.62109
0.31609,0.71717,-0.62109
0.21321,0.75418,-0.62109
0.10617,0.77651,-0.62109
-0.0029308,0.78373,-0.62109
-0.11198,0.7757,-0.62109
-0.21884,0.75256,-0.62109
-0.32145,0.71478,-0.62109
-0.4178,0.66309,-0.62109
-0.50602,0.59849,-0.62109
-0.58439,0.52224,-0.62109
-0.65138,0.43583,-0.62109
-0.7057,0.34093,-0.62109
-0.74628,0.2394,-0.62109
-0.77233,0.13321,-0.62109
-0.78336,0.024423,-0.62109
-0.77913,-0.084837,-0.62109
-0.75974,-0.19245,-0.62109
-0.72556,-0.29631,-0.62109
-0.67727,-0.3944,-0.62109
-0.61578,-0.48482,-0.62109
-0.54232,-0.5658,-0.62109
-0.45829,-0.63577,-0.62109
-0.36535,-0.69337,-0.62109
-0.2653,-0.73747,-0.62109
-0.16008,-0.76721,-0.62109
-0.051747,-0.78203,-0.62109
0.057594,-0.78162,-0.62109
0.16581,-0.76599,-0.62109
0.27081,-0.73546,-0.62109
